datetime,blockchain,native,canonical,external,tvs,eth_price
2026-01-01,linea,6651472.578125,326296641.01711977,161178135.12557983,494126248.7208246,2967.5913
2026-01-01,zksync,248838974.515625,169602673.05137074,27181052.127929688,445622699.6949254,2967.5913
2026-01-01,unichain,0.0,330250015.69745755,95546609.75093842,425796625.448396,2967.5913
2026-01-01,ink,0.0,62963247.60000169,361160464.0,424123711.6000017,2967.5913
2026-01-01,katana,15210548.770000458,121698910.48757668,205034636.7099609,341944095.96753806,2967.5913
2026-01-01,bob,23884844.0,9784889.287255945,143606082.40039062,177275815.68764657,2967.5913
2026-01-01,scroll,13882915.0,85691822.16373348,24584457.15814209,124159194.32187556,2967.5913
2026-01-01,abstract,4621851.359375,51471429.75,44554982.5,100648263.609375,2967.5913
2025-12-31,arbitrum,4840663656.984375,4458060105.356035,7850694017.675781,17149417780.016191,2967.9805
2025-12-31,base,4239218215.9765625,3321594684.651617,4699776467.4375,12260589368.06568,2967.9805
2025-12-31,optimism,568268218.75,1555401823.2138696,276097630.01483154,2399767671.978701,2967.9805
2025-12-31,lighter,0.0,2129514484.0,0.0,2129514484.0,2967.9805
2025-12-31,starknet,43902772.625,667354368.4689436,12916605.772491455,724173746.866435,2967.9805
2025-12-31,ink,0.0,62361491.62000167,451872192.0,514233683.6200017,2967.9805
2025-12-31,linea,7105877.66796875,329074670.6134728,161372745.8912964,497553294.172738,2967.9805
2025-12-31,zksync,255678163.30859372,169698539.11834404,27180739.818847656,452557442.2457855,2967.9805
2025-12-31,unichain,0.0,330425768.18924046,96157046.56374931,426582814.75298977,2967.9805
2025-12-31,katana,15223623.260000229,121562956.75257728,206574055.90039065,343360635.91296816,2967.9805
2025-12-31,bob,25102350.0,9872064.065328062,144325112.453125,179299526.51845306,2967.9805
2025-12-31,scroll,13975119.0,86872565.19668674,23678785.376586918,124526469.57327366,2967.9805
2025-12-31,abstract,4801574.375,51692307.25,45242005.625,101735887.25,2967.9805
2025-12-30,arbitrum,4828101258.375,4451520988.799688,7748374139.914795,17027996387.089483,2934.3562
2025-12-30,base,4231166301.679688,3294021994.9547725,4690869141.6875,12216057438.32196,2934.3562
2025-12-30,optimism,562836646.875,1559508524.156716,276133729.5457764,2398478900.5774927,2934.3562
2025-12-30,lighter,0.0,1398615983.3099976,0.0,1398615983.3099976,2934.3562
2025-12-30,starknet,43239785.0,665721286.1817584,12756468.587493896,721717539.7692523,2934.3562
2025-12-30,linea,6596925.4375,327391237.285885,160137498.06427002,494125660.787655,2934.3562
2025-12-30,zksync,252955654.6640625,168084589.34512782,27159911.30908203,448200155.3182724,2934.3562
2025-12-30,ink,0.0,61192095.279999375,384464880.0,445656975.2799994,2934.3562
2025-12-30,unichain,0.0,324085094.74233735,104487240.30406187,428572335.0463992,2934.3562
2025-12-30,katana,15158253.590000153,124164598.6239862,202088889.16015625,341411741.37414265,2934.3562
2025-12-30,bob,25237214.0,9736207.993813932,142248379.29101562,177221801.28482956,2934.3562
2025-12-30,scroll,14177130.0,85581276.6751914,23334620.158569336,123093026.83376074,2934.3562
2025-12-30,abstract,4837604.578125,51155089.5,45505464.9375,101498159.015625,2934.3562
2025-12-29,arbitrum,4902761272.203125,4488565848.932104,7791458961.004517,17182786082.139748,2948.8318
2025-12-29,base,4231299481.2734375,3297838972.746699,4671660739.09375,12200799193.113886,2948.8318
2025-12-29,optimism,572135242.75,1565376033.1100798,277377357.1274719,2414888632.987552,2948.8318
2025-12-29,lighter,0.0,1389036006.0,0.0,1389036006.0,2948.8318
2025-12-29,starknet,42876336.375,673197624.2758613,13027330.524993896,729101291.1758552,2948.8318
2025-12-29,linea,6616519.98828125,333264484.38845515,172552581.00393677,512433585.3806732,2948.8318
2025-12-29,zksync,257827176.49609372,169640341.98255712,27185541.462158203,454653059.9408091,2948.8318
2025-12-29,ink,0.0,61224327.419998765,388420576.0,449644903.4199988,2948.8318
2025-12-29,unichain,0.0,325526557.8073708,107465911.4765625,432992469.2839333,2948.8318
2025-12-29,katana,15216770.090000153,124740717.37538978,203281165.72460935,343238653.18999934,2948.8318
2025-12-29,bob,25664048.0,9861447.0067572,142598245.70898438,178123740.71574157,2948.8318
2025-12-29,scroll,14145910.0,85620549.17765474,23486625.239074707,123253084.41672944,2948.8318
2025-12-29,abstract,5138246.28125,51505897.5,46530218.0,103174361.78125,2948.8318
2025-12-28,arbitrum,4958387591.972656,4494037866.297787,7801777511.823853,17254202970.094296,2948.862
2025-12-28,base,4229616866.664063,3305758001.8843384,4691913046.96875,12227287915.51715,2948.862
2025-12-28,optimism,582788293.4375,1567676696.082602,277408914.3626709,2427873903.882773,2948.862
2025-12-28,lighter,0.0,1383913326.0,0.0,1383913326.0,2948.862
2025-12-28,starknet,42788105.375,680969627.3179703,13239124.962493896,736996857.6554642,2948.862
2025-12-28,linea,6624695.53515625,343500900.9872316,173431057.80456543,523556654.3269533,2948.862
2025-12-28,zksync,270052145.8125,169728671.8706533,27268317.13110352,467049134.8142568,2948.862
2025-12-28,ink,0.0,60480951.39000168,387679328.0,448160279.39000165,2948.862
2025-12-28,unichain,0.0,327822402.6012813,107693268.66843796,435515671.2697192,2948.862
2025-12-28,katana,15413785.090000153,131634026.3421888,204305613.21972656,351353424.65191555,2948.862
2025-12-28,bob,26059018.0,9869763.438296735,142849629.2265625,178778410.66485924,2948.862
2025-12-28,scroll,14527755.0,84944795.92668629,23500817.932678223,122973368.85936452,2948.862
2025-12-28,abstract,5132070.40625,51530907.0,46762832.0,103425809.40625,2948.862
2025-12-27,arbitrum,4748589898.671875,4431778065.93131,7783433056.324707,16963801020.92789,2926.4702
2025-12-27,base,4149133744.71875,3306774051.917285,4707637389.40625,12163545186.042286,2926.4702
2025-12-27,optimism,559913488.1875,1553231185.1851578,276561325.0063782,2389705998.379036,2926.4702
2025-12-27,lighter,0.0,1390762176.0,0.0,1390762176.0,2926.4702
2025-12-27,starknet,42760861.75,662800821.8565235,13654216.274993896,719215899.8815174,2926.4702
2025-12-27,linea,6747955.94140625,343873949.6555637,172790008.76010132,523411914.3570713,2926.4702
2025-12-27,ink,0.0,59502851.13999832,387623472.0,447126323.1399983,2926.4702
2025-12-27,zksync,250531845.921875,168634345.17927098,27171332.45703125,446337523.5581772,2926.4702
2025-12-27,unichain,0.0,326840602.1367793,108522785.88375092,435363388.0205302,2926.4702
2025-12-27,katana,15840694.180000303,131774820.3736715,203635568.54003903,351251083.0937109,2926.4702
2025-12-27,bob,25574048.0,9824328.852479637,142124401.67578125,177522778.5282609,2926.4702
2025-12-27,scroll,13794117.0,84551138.26025486,23378737.72406006,121723992.98431492,2926.4702
2025-12-27,abstract,5323901.28125,51155538.5,45936866.0,102416305.78125,2926.4702
2025-12-26,arbitrum,4465369632.304688,4399144244.157913,7798393870.81958,16662907747.28218,2901.681
2025-12-26,base,4120981451.804688,3274621351.3327465,4703554856.84375,12099157659.981184,2901.681
2025-12-26,optimism,529727557.875,1539822687.376559,275923841.30148315,2345474086.5530424,2901.681
2025-12-26,lighter,0.0,1395935062.0,0.0,1395935062.0,2901.681
2025-12-26,starknet,42600943.75,654200046.0008607,13528069.587493896,710329059.3383546,2901.681
2025-12-26,linea,6736173.41796875,338164961.70413005,172520740.80465698,517421875.9267558,2901.681
2025-12-26,ink,0.0,57717650.880001664,388190464.0,445908114.88000166,2901.681
2025-12-26,unichain,0.0,327017791.71833766,108760212.43890572,435778004.1572434,2901.681
2025-12-26,zksync,237529924.8671875,167554973.53289688,27153400.35595703,432238298.7560414,2901.681
2025-12-26,katana,15760946.219999311,130594818.1281254,204106516.6103516,350462280.9584763,2901.681
2025-12-26,bob,25418004.0,9895351.32283181,145125468.7421875,180438824.0650193,2901.681
2025-12-26,scroll,13591710.0,83917589.78733349,23189989.127685547,120699288.91501904,2901.681
2025-12-26,abstract,5297534.21875,51103330.5,45470088.0,101870952.71875,2901.681
2025-12-25,arbitrum,4839222226.636719,4449478360.649139,7833431749.250977,17122132336.536837,2945.3672
2025-12-25,base,4164288979.929688,3322452731.4994025,4708583778.0,12195325489.42909,2945.3672
2025-12-25,optimism,552740800.8125,1550574124.233425,277579114.4674072,2380894039.5133324,2945.3672
2025-12-25,lighter,0.0,1406497570.0,0.0,1406497570.0,2945.3672
2025-12-25,starknet,42261251.625,667148531.3857422,13488129.399993896,722897912.4107361,2945.3672
2025-12-25,linea,6688008.12109375,344541336.67860425,174775299.44778442,526004644.2474824,2945.3672
2025-12-25,ink,0.0,58051499.350001216,389238864.0,447290363.3500012,2945.3672
2025-12-25,zksync,243536766.44921875,169633242.9888033,27185006.249267574,440355015.6872896,2945.3672
2025-12-25,unichain,0.0,328320210.7249721,109590743.45171928,437910954.1766914,2945.3672
2025-12-25,katana,15850140.959999084,132587070.9464068,204445787.59472656,352882999.5011325,2945.3672
2025-12-25,bob,25981524.0,10029853.325898826,142538603.5078125,178549980.83371133,2945.3672
2025-12-25,scroll,13641718.0,84395502.15313578,23457929.345336918,121495149.49847268,2945.3672
2025-12-25,abstract,5553160.71875,51791991.5,45939204.0,103284356.21875,2945.3672
2025-12-24,arbitrum,4841659380.453125,4498504159.582932,7836778300.901123,17176941840.93718,2965.2188
2025-12-24,base,4162915756.75,3328694936.852184,4710490875.9375,12202101569.539684,2965.2188
2025-12-24,optimism,566143751.125,1567629590.185998,279877921.61639404,2413651262.927392,2965.2188
2025-12-24,lighter,0.0,1410999466.0,0.0,1410999466.0,2965.2188
2025-12-24,starknet,42225648.875,663717570.4342194,13533232.837493896,719476452.1467133,2965.2188
2025-12-24,linea,6743523.07421875,339827385.0620688,175828058.17453003,522398966.3108176,2965.2188
2025-12-24,ink,0.0,59805959.55000031,392428000.0,452233959.5500003,2965.2188
2025-12-24,zksync,248028398.171875,170644556.4477665,27187032.19750977,445859986.8171513,2965.2188
2025-12-24,unichain,0.0,330508300.4204308,109152927.108593,439661227.52902377,2965.2188
2025-12-24,katana,15858061.89999962,133183654.2173421,204662421.3603516,353704137.47769326,2965.2188
2025-12-24,bob,25568512.0,10050111.483583152,142269570.60742188,177888194.09100503,2965.2188
2025-12-24,scroll,13607342.0,84376282.80881023,23513835.501220703,121497460.31003094,2965.2188
2025-12-24,abstract,5646559.5,52186451.25,45018519.0,102851529.75,2965.2188
2025-12-23,arbitrum,4538397388.050781,4518338474.48908,7882152531.660645,16938888394.200506,3005.7869
2025-12-23,base,4206067378.9765625,3416264979.0450945,4749421035.0625,12371753393.084156,3005.7869
2025-12-23,optimism,568046811.0625,1573178647.5594923,281219462.4674072,2422444921.0894,3005.7869
2025-12-23,lighter,0.0,1403841874.0,0.0,1403841874.0,3005.7869
2025-12-23,starknet,42502100.0,667467591.6561327,13734977.149993896,723704668.8061266,3005.7869
2025-12-23,linea,6932832.94921875,343274370.6258408,177685354.69769287,527892558.2727524,3005.7869
2025-12-23,ink,0.0,60036676.019999385,393488576.0,453525252.0199994,3005.7869
2025-12-23,zksync,243326324.01171875,172620962.40622303,27211338.19873047,443158624.6166723,3005.7869
2025-12-23,unichain,0.0,332868507.778988,108435051.79343796,441303559.572426,3005.7869
2025-12-23,katana,15949532.86000061,134810265.81390616,208419357.70499992,359179156.3789067,3005.7869
2025-12-23,bob,27176444.0,10611560.77232498,144571080.25585938,182359085.02818435,3005.7869
2025-12-23,scroll,13536325.0,85392678.37361574,23779169.592529297,122708172.96614504,3005.7869
2025-12-23,abstract,6052817.078125,52803805.5,46002273.5,104858896.078125,3005.7869
2025-12-22,arbitrum,4674743239.316406,4570665107.93108,7902000354.747681,17147408701.995169,3004.2205
2025-12-22,base,4217408434.375,3461006503.543515,4742539727.5,12420954665.418514,3004.2205
2025-12-22,optimism,569656095.0,1577158509.18881,280880692.12387085,2427695296.3126807,3004.2205
2025-12-22,lighter,0.0,1410430532.0,0.0,1410430532.0,3004.2205
2025-12-22,starknet,41788821.375,670067179.6338282,13644802.712493896,725500803.7213221,3004.2205
2025-12-22,linea,6931927.2265625,347404832.1022831,177524912.7809143,531861672.1097599,3004.2205
2025-12-22,unichain,0.0,347969437.85885537,109267718.23984335,457237156.09869874,3004.2205
2025-12-22,zksync,234062712.453125,172879422.166819,27210491.809814453,434152626.4297584,3004.2205
2025-12-22,ink,0.0,58725319.969998926,371918608.0,430643927.96999896,3004.2205
2025-12-22,katana,23339073.87000084,134470033.41125172,214022176.82999992,371831284.1112525,3004.2205
2025-12-22,bob,27954016.0,10665054.646464763,143965147.07226562,182584217.7187304,3004.2205
2025-12-22,scroll,13412742.0,84155059.15762234,23769289.599975582,121337090.75759792,3004.2205
2025-12-22,abstract,5527406.71875,57564503.0,46099425.0,109191334.71875,3004.2205
2025-12-21,arbitrum,4713168447.640625,4546003388.725328,7888915131.149292,17148086967.515244,2977.1624
2025-12-21,base,4248914252.539063,3440283718.046259,4749617811.0,12438815781.58532,2977.1624
2025-12-21,optimism,582522980.375,1569426799.3221278,281846833.3699341,2433796613.067062,2977.1624
2025-12-21,lighter,0.0,1441593636.0,0.0,1441593636.0,2977.1624
2025-12-21,starknet,41671865.625,676311118.0627751,13254613.399993896,731237597.087769,2977.1624
2025-12-21,linea,6947909.2421875,347057906.24869645,176408614.53857422,530414430.02945817,2977.1624
2025-12-21,unichain,0.0,347207998.03528404,106397455.24781229,453605453.2830963,2977.1624
2025-12-21,zksync,241476409.796875,171755616.5005551,27208577.224121094,440440603.5215512,2977.1624
2025-12-21,ink,0.0,58004627.67000139,370456016.0,428460643.6700014,2977.1624
2025-12-21,katana,23307074.79999924,133432994.52664132,212394197.96500012,369134267.2916407,2977.1624
2025-12-21,bob,28123998.0,10644649.468604282,143693546.0703125,182462193.5389168,2977.1624
2025-12-21,scroll,14175794.0,83658831.50774288,23593849.14923096,121428474.65697384,2977.1624
2025-12-21,abstract,5508603.484375,56916850.5,46801223.0,109226676.984375,2977.1624
2025-12-20,arbitrum,4739855973.539063,4527492045.663914,7896360393.145508,17163708412.348484,2976.7969
2025-12-20,base,4209014040.578125,3434136044.9494987,4763905694.125,12407055779.652624,2976.7969
2025-12-20,optimism,585828785.1875,1574584703.515376,276902234.50946045,2437315723.2123365,2976.7969
2025-12-20,lighter,0.0,1449535450.0,0.0,1449535450.0,2976.7969
2025-12-20,starknet,41566258.25,677361926.7527747,13219166.962493896,732147351.9652686,2976.7969
2025-12-20,linea,6992180.2265625,327833035.62813604,176294975.11654663,511120190.9712452,2976.7969
2025-12-20,unichain,0.0,347329887.1509776,108912594.58312416,456242481.7341018,2976.7969
2025-12-20,zksync,233057668.84765625,171744586.09126005,27204771.08300781,432007026.02192414,2976.7969
2025-12-20,ink,0.0,57777783.64999923,369829104.0,427606887.64999926,2976.7969
2025-12-20,katana,23284257.29999924,133376504.22101565,209564515.09000012,366225276.611015,2976.7969
2025-12-20,bob,29616926.0,10682020.515878605,143613946.10546875,183912892.62134737,2976.7969
2025-12-20,scroll,13974107.0,83567536.069242,23316636.1328125,120858279.2020545,2976.7969
2025-12-20,abstract,5442988.875,56847307.75,47085605.5,109375902.125,2976.7969
2025-12-19,arbitrum,4560917408.152344,4395708526.149665,7834259725.454224,16790885659.756231,2826.5947
2025-12-19,base,4015549363.8515625,3257856862.509154,4785146830.84375,12058553057.204466,2826.5947
2025-12-19,optimism,545750285.5,1515530656.1841185,275628175.22991943,2336909116.9140377,2826.5947
2025-12-19,lighter,0.0,1458643130.0,0.0,1458643130.0,2826.5947
2025-12-19,starknet,41264038.75,653964115.3118758,13112529.649993896,708340683.7118697,2826.5947
2025-12-19,linea,6841923.3359375,317690567.45363426,170552605.58032227,495085096.369894,2826.5947
2025-12-19,unichain,0.0,338693213.0188488,108398804.4153118,447092017.4341606,2826.5947
2025-12-19,ink,0.0,51628133.88999924,362950688.0,414578821.8899993,2826.5947
2025-12-19,zksync,219177544.72265625,164931619.81629896,27125393.80078125,411234558.33973646,2826.5947
2025-12-19,katana,22805996.280000687,126640304.8960168,214993521.34000012,364439822.5160176,2826.5947
2025-12-19,bob,28995546.0,10202920.176704556,138991473.73046875,178189939.9071733,2826.5947
2025-12-19,scroll,12892949.0,81007920.14950085,22052271.52593994,115953140.6754408,2826.5947
2025-12-19,abstract,5099985.0625,53912677.0,45041311.5,104053973.5625,2826.5947
2025-12-18,arbitrum,4624681852.921875,4457015853.468889,7842414919.384033,16924112625.774796,2832.4683
2025-12-18,base,4106258481.65625,3280701612.992754,4860815306.96875,12247775401.617754,2832.4683
2025-12-18,optimism,572142177.3125,1526462230.1713333,278288313.0192871,2376892720.5031204,2832.4683
2025-12-18,lighter,0.0,1460043140.0,0.0,1460043140.0,2832.4683
2025-12-18,starknet,41249977.625,675912699.3125405,13669517.837493896,730832194.7750344,2832.4683
2025-12-18,linea,6940787.54296875,319876045.4375837,173888325.28744507,500705158.2679975,2832.4683
2025-12-18,unichain,0.0,345986186.92206407,109991198.203125,455977385.12518907,2832.4683
2025-12-18,zksync,233456164.8046875,165335875.78968775,27132774.82495117,425924815.4193264,2832.4683
2025-12-18,ink,0.0,66509849.94999847,340423568.0,406933417.9499985,2832.4683
2025-12-18,katana,40143481.02000046,119611394.14624973,222461639.46500012,382216514.6312503,2832.4683
2025-12-18,bob,27436836.0,10299394.246381909,140199215.10351562,177935445.34989753,2832.4683
2025-12-18,scroll,13988727.0,80212332.26958752,22110051.739074707,116311111.00866222,2832.4683
2025-12-18,abstract,5267608.890625,54116391.75,47135922.0,106519922.640625,2832.4683
2025-12-17,arbitrum,4824361883.332031,4620074406.286747,8001590675.918579,17446026965.537357,2957.8604
2025-12-17,base,4255839189.3984375,3410186787.1400924,4880684341.875,12546710318.41353,2957.8604
2025-12-17,optimism,613897297.5,1569602740.9321113,280698158.1672058,2464198196.599317,2957.8604
2025-12-17,lighter,0.0,1458645278.0,0.0,1458645278.0,2957.8604
2025-12-17,starknet,39937086.25,705446586.8323431,13661582.212493896,759045255.294837,2957.8604
2025-12-17,linea,7454027.44140625,342296264.5939889,180927681.72879028,530677973.7641854,2957.8604
2025-12-17,unichain,0.0,351834259.6101793,112332278.59375,464166538.2039293,2957.8604
2025-12-17,zksync,251796726.7421875,171719755.47210693,27191057.354003903,450707539.5682984,2957.8604
2025-12-17,ink,0.0,68704283.48000062,340016272.0,408720555.4800006,2957.8604
2025-12-17,katana,40363488.54999924,103242756.54757924,245716756.82999992,389323001.9275784,2957.8604
2025-12-17,bob,28560962.0,10628431.150171429,143321034.76171875,182510427.91189015,2957.8604
2025-12-17,scroll,15432599.0,82835276.81692696,23060588.612060547,121328464.4289875,2957.8604
2025-12-17,abstract,5754347.765625,56545465.25,49250971.0,111550784.015625,2957.8604
2025-12-16,arbitrum,4810160298.78125,4614506689.169171,8203318021.838379,17627985009.7888,2963.8945
2025-12-16,base,4201773559.90625,3410097680.840025,4908877921.65625,12520749162.402525,2963.8945
2025-12-16,optimism,613172980.4375,1571731535.778243,282017476.53948975,2466921992.755233,2963.8945
2025-12-16,lighter,0.0,1452478356.0,0.0,1452478356.0,2963.8945
2025-12-16,starknet,39758200.875,710961973.3935938,13437548.649993896,764157722.9185877,2963.8945
2025-12-16,linea,7580298.25390625,340948991.1624556,181205587.3484497,529734876.7648115,2963.8945
2025-12-16,unichain,0.0,350848710.0312768,112862456.09187508,463711166.1231519,2963.8945
2025-12-16,zksync,250092534.55078125,172070135.63837788,27142440.932373047,449305111.1215322,2963.8945
2025-12-16,ink,0.0,67697963.4600006,330710544.0,398408507.46000063,2963.8945
2025-12-16,katana,40152769.98999977,100289954.57570262,246260248.6949997,386702973.2607021,2963.8945
2025-12-16,bob,32681936.0,10639826.844169766,139876246.6484375,183198009.49260727,2963.8945
2025-12-16,scroll,15862154.0,84804801.9820919,23014206.13702393,123681162.11911584,2963.8945
2025-12-16,abstract,6744771.953125,56724495.75,50153924.0,113623191.703125,2963.8945
2025-12-15,arbitrum,4881909769.363281,4742170408.668839,8418993482.383911,18043073660.41603,3065.4912
2025-12-15,base,4314465810.140625,3611487404.069314,4922320091.03125,12848273305.241188,3065.4912
2025-12-15,optimism,632525695.1875,1601151617.9122417,282871616.48376465,2516548929.5835066,3065.4912
2025-12-15,lighter,0.0,1455423236.0,0.0,1455423236.0,3065.4912
2025-12-15,starknet,38049518.75,732588855.8789835,14218614.274993896,784856988.9039774,3065.4912
2025-12-15,linea,7967410.51171875,351287581.34467816,190574002.74829105,549828994.6046879,3065.4912
2025-12-15,unichain,0.0,361140582.7223533,109746445.22937584,470887027.9517292,3065.4912
2025-12-15,zksync,252685981.91015625,177005365.52311102,27196654.01513672,456888001.448404,3065.4912
2025-12-15,ink,0.0,99715684.63999832,328486224.0,428201908.6399983,3065.4912
2025-12-15,katana,40427316.069999695,101581561.06242225,253037797.96500012,395046675.0974221,3065.4912
2025-12-15,bob,35073984.0,10892742.414873049,144854844.1015625,190821570.5164356,3065.4912
2025-12-15,scroll,16451904.0,86652807.81552124,23761843.05828857,126866554.8738098,3065.4912
2025-12-15,abstract,7020525.40625,58635228.0,50948497.5,116604250.90625,3065.4912
2025-12-14,arbitrum,4785713754.140625,4820639975.293003,8448137983.728638,18054491713.162266,3115.2715
2025-12-14,base,4453453445.3125,3680715468.132036,4937941777.453125,13072110690.89766,3115.2715
2025-12-14,optimism,662707307.0,1623269498.3785825,285720177.61047363,2571696982.989056,3115.2715
2025-12-14,lighter,0.0,1419508708.0,0.0,1419508708.0,3115.2715
2025-12-14,starknet,36971247.5,746352555.5494137,14497279.25,797821082.2994137,3115.2715
2025-12-14,linea,8109621.046875,363636106.7407517,193813732.45147705,565559460.2391038,3115.2715
2025-12-14,zksync,266824385.44921875,179403782.28700966,27228913.103271484,473457080.8394999,3115.2715
2025-12-14,unichain,0.0,362560362.6401582,110879614.95468712,473439977.5948453,3115.2715
2025-12-14,ink,0.0,101171333.2199997,330785200.0,431956533.2199997,3115.2715
2025-12-14,katana,40706840.73999977,103142156.49015568,255747452.45499992,399596449.6851554,3115.2715
2025-12-14,bob,34837796.0,11209303.08547394,147160782.75585938,193207881.84133333,3115.2715
2025-12-14,scroll,17808080.0,86734238.99573517,24086130.368896484,128628449.36463164,3115.2715
2025-12-14,abstract,7245813.53125,59736157.75,53746527.0,120728498.28125,3115.2715
2025-12-13,arbitrum,4717988039.707031,4784491428.273411,8443646557.594116,17946126025.57456,3085.3167
2025-12-13,base,4438687260.171875,3645430833.433818,4985692876.328125,13069810969.93382,3085.3167
2025-12-13,optimism,645431865.1875,1609618439.3210464,285691363.3880005,2540741667.896547,3085.3167
2025-12-13,lighter,0.0,1365460628.0,0.0,1365460628.0,3085.3167
2025-12-13,starknet,36315433.625,748478546.6214051,14990150.1875,799784130.4339051,3085.3167
2025-12-13,linea,8267738.53125,361316477.5016191,192605886.85327148,562190102.8861406,3085.3167
2025-12-13,zksync,269589582.72265625,177942382.2821888,27209367.947998047,474741332.9528431,3085.3167
2025-12-13,unichain,0.0,360896335.5980001,110902936.90406229,471799272.5020623,3085.3167
2025-12-13,ink,0.0,99881940.84999909,329140512.0,429022452.8499991,3085.3167
2025-12-13,katana,40754095.44000053,101596577.058907,253980735.46500012,396331407.9639077,3085.3167
2025-12-13,bob,35110852.0,11169031.66982834,147196388.75390625,193476272.4237346,3085.3167
2025-12-13,scroll,17445016.0,85599042.97125244,23860706.652160645,126904765.62341309,3085.3167
2025-12-13,abstract,7448606.6875,59083509.25,52691549.5,119223665.4375,3085.3167
2025-12-12,arbitrum,4884254016.359375,4945323276.881856,8487348062.252441,18316925355.49367,3236.0986
2025-12-12,base,4567340629.765625,3795274113.3522215,4938309723.390625,13300924466.508472,3236.0986
2025-12-12,optimism,646169594.0,1657513805.263071,289922114.35754395,2593605513.620615,3236.0986
2025-12-12,lighter,0.0,1411533604.0,0.0,1411533604.0,3236.0986
2025-12-12,starknet,33020639.25,763959426.0452724,15736880.4375,812716945.7327724,3236.0986
2025-12-12,linea,8484906.90234375,375418973.22308326,200891978.6828003,584795858.8082273,3236.0986
2025-12-12,zksync,286325275.203125,185462172.37693727,27286535.56738281,499073983.1474451,3236.0986
2025-12-12,unichain,0.0,362311124.9206437,116174076.76468658,478485201.6853303,3236.0986
2025-12-12,ink,0.0,112708190.60000075,331868736.0,444576926.6000008,3236.0986
2025-12-12,katana,41050090.62000084,106360742.71343592,263347148.21500012,410757981.5484369,3236.0986
2025-12-12,bob,36397264.0,11571156.573383257,150965428.13476562,198933848.7081489,3236.0986
2025-12-12,scroll,17030706.0,88823690.65190601,24678910.71252441,130533307.36443044,3236.0986
2025-12-12,abstract,7668229.125,62545415.0,54832779.0,125046423.125,3236.0986
2025-12-11,arbitrum,4964091216.484375,5012421085.4194975,8483688597.384644,18460200899.28852,3323.292
2025-12-11,base,4570599721.34375,3860856287.179011,4957903768.09375,13389359776.61651,3323.292
2025-12-11,optimism,665156919.875,1673054887.9754255,286671960.8363037,2624883768.6867294,3323.292
2025-12-11,lighter,0.0,1403095520.0,0.0,1403095520.0,3323.292
2025-12-11,starknet,32167445.625,773386947.0262127,15786578.5,821340971.1512127,3323.292
2025-12-11,linea,8689192.7734375,387094093.44058895,205631113.18396,601414399.3979864,3323.292
2025-12-11,unichain,0.0,382876835.08899736,128246306.76140594,511123141.8504033,3323.292
2025-12-11,zksync,294099021.45703125,189413924.5680204,27307910.88085937,510820856.90591097,3323.292
2025-12-11,ink,0.0,114798831.61999908,326155376.0,440954207.6199991,3323.292
2025-12-11,katana,41072747.18000031,107770117.36710814,261474490.59000012,410317355.13710856,3323.292
2025-12-11,bob,38400268.0,11662433.379516304,154643047.21289062,204705748.59240693,3323.292
2025-12-11,scroll,16845648.0,93932058.101377,24781609.532958984,135559315.634336,3323.292
2025-12-11,abstract,8252508.1875,64288764.5,55876954.0,128418226.6875,3323.292
2025-12-10,arbitrum,4906705551.289063,5076197807.417982,8495140216.816772,18478043575.52382,3318.721
2025-12-10,base,4649514372.359375,3888337431.888776,4947780832.46875,13485632636.7169,3318.721
2025-12-10,optimism,694882110.0,1688509544.888956,292746911.6520996,2676138566.541056,3318.721
2025-12-10,lighter,0.0,1402961288.0,0.0,1402961288.0,3318.721
2025-12-10,starknet,30920300.25,806040397.2605095,15674902.5625,852635600.0730095,3318.721
2025-12-10,linea,8790643.59375,407653111.27292347,203963721.4047852,620407476.2714586,3318.721
2025-12-10,zksync,300768130.62890625,189641187.59775743,27331353.14477539,517740671.3714391,3318.721
2025-12-10,unichain,0.0,385031531.0452615,127008935.86578178,512040466.9110433,3318.721
2025-12-10,ink,0.0,107574983.56999984,326781584.0,434356567.5699998,3318.721
2025-12-10,katana,41041104.94000053,109382006.9775782,265251887.21500012,415674999.1325789,3318.721
2025-12-10,bob,38798660.0,12743441.078998268,156053538.703125,207595639.78212327,3318.721
2025-12-10,scroll,17775602.0,96239007.53472424,24321905.454040527,138336514.98876476,3318.721
2025-12-10,abstract,8310781.59375,64407236.0,58644116.5,131362134.09375,3318.721
2025-12-09,arbitrum,4047608197.453125,4860312310.069565,8488005164.063232,17395925671.585922,3123.8052
2025-12-09,base,4542928632.265625,3685070347.1313863,4913837491.953125,13141836471.350136,3123.8052
2025-12-09,optimism,654258072.125,1659773124.0420885,288516438.4588623,2602547634.625951,3123.8052
2025-12-09,lighter,0.0,1397122386.0,0.0,1397122386.0,3123.8052
2025-12-09,starknet,29090529.375,776705992.5827727,15134193.9375,820930715.8952727,3123.8052
2025-12-09,linea,8693900.359375,396190437.99387145,197092211.11325076,601976549.4664972,3123.8052
2025-12-09,unichain,0.0,383110451.98858166,122902675.26203156,506013127.2506132,3123.8052
2025-12-09,zksync,281969151.5,180491106.4059437,27223939.954345703,489684197.8602895,3123.8052
2025-12-09,ink,0.0,107935797.3299986,325106368.0,433042165.3299986,3123.8052
2025-12-09,katana,42019973.819999695,102891165.57335857,271939251.5799999,416850390.97335815,3123.8052
